#            IC.SR4
2000-01-01,  200.0 
2000-02-01,  205.0 
2000-03-01,  210.0 
2000-04-01,  215.0 
2000-05-01,  220.0 
2000-06-01,  225.0 
2000-07-01,  220.0 
2000-08-01,  215.0 
2000-09-01,  210.0 
2000-10-01,  205.0 
2000-11-01,  200.0 
2000-12-01,  195.0 
2001-01-01,  200.0 
2001-02-01,  177.0 
2001-03-01,  238.0 
2001-04-01,  173.0 
2001-05-01,  245.0 
2001-06-01,  192.0 
2001-07-01,  233.0 
2001-08-01,  188.0 
2001-09-01,  195.0 
2001-10-01,  246.0 
2001-11-01,  193.0 
2001-12-01,  218.0 
