#              BC.Ag1       
2000-01-01, 24.0         
2000-02-01, 28.0         
2000-03-01, 18.0         
2000-04-01, 16.0         
2000-05-01, 11.0         
2000-06-01, 9.0          
2000-07-01, 7.0          
2000-08-01, 5.0          
2000-09-01, 9.0          
2000-10-01, 13.0         
2000-11-01, 23.0         
2000-12-01, 27.0         
2001-01-01, 15.5         
2001-02-01, 40.7999992371
2001-03-01, 25.0         
2001-04-01, 19.6000003815
2001-05-01, 6.40000009537
2001-06-01, 9.69999980927
2001-07-01, 4.69999980927
2001-08-01, 3.29999995232
2001-09-01, 10.6999998093
2001-10-01, 15.5         
2001-11-01, 12.5         
2001-12-01, 36.9000015259
