Sop1172_ph2b, 2,0,2948.18
Sop1159_ph2b, 2,0,0
Sop1160_ph2b, 2,0,0
Sop951_ph2b, 2,1.803900216,13.47
Sop952_ph2b, 2,0.789665191,0
Sop954_ph2b, 2,0.088473839,0
Sop955_ph2b, 2,1.981340862,0
Sop957_ph2b, 2,0,0
Sop933_ph2b, 2,0,0
Sop1162_ph2b, 2,0,0
Sop1163_ph2b, 2,0,0
Sop958_ph2b, 2,0,0
Sop1180_ph2b, 2,0.027037475,0
Sop3000_ph2b, 2,0,0
Sop3001_ph2b, 2,0,0
Sop1010_ph2b, 2,0,0
Sop1011_ph2b, 2,0,0
Sop706_ph2b, 2,0.862541977,12.058
Sop1012_ph2b, 2,0.568110969,7.977
Sop748_ph2b, 2,3.511630358,49.731
Sop1013_ph2b, 2,0.712202695,13.38
Sop1014_ph2b, 2,0.498456864,9.467
Sop1015_ph2b, 2,0.287969764,5.452
Sop1016_ph2b, 2,0.049991469,0.946
Sop1017_ph2b, 2,0,0
Sop1019_ph2b, 2,0,0
Sop717_ph2b, 2,0,0
Sop1026_ph2b, 2,0.252883853,5.115
Sop1033_ph2b, 2,0,0
Sop1047_ph2b, 2,0.025531405,0.473
Sop1048_ph2b, 2,0,0
Sop1049_ph2b, 2,0,0
Sop753_ph2b, 2,0.355333803,6.528
Sop1051_ph2b, 2,0,0
Sop1052_ph2b, 2,0,0
Sop1053_ph2b, 2,0,0
Sop1054_ph2b, 2,0,0
Sop1055_ph2b, 2,0,0
Sop1056_ph2b, 2,0,0
Sop764_ph2b, 2,0,-0.5
Sop959_ph2b, 2,0,0
Sop1061_ph2b, 2,0.100491816,-780.1907235
Sop1062_ph2b, 2,0.100491816,-774.5350899
Sop1063_ph2b, 2,0.100491816,-780.1907235
Sop1064_ph2b, 2,0.100491816,-774.5350899
Sop1179_ph2b, 2,0,3.345993672
Sop767_ph2b, 2,0,66.649674
Sop768_ph2b, 2,0,61.20468698
Sop769_ph2b, 2,0,58.62244247
Sop770_ph2b, 2,0,59.56054443
Sop771_ph2b, 2,0,61.91065268
Sop772_ph2b, 2,0,63.08956898
Sop773_ph2b, 2,0,64.27193982
Sop774_ph2b, 2,0,65.45842269
Sop775_ph2b, 2,0,67.84634942
Sop776_ph2b, 2,0,-519.0590869
Sop777_ph2b, 2,0,-151.0679072
Sop778_ph2b, 2,0,-273.752162
Sop780_ph2b, 2,0,0.020009281
Sop782_ph2b, 2,0,0.025933526
Sop781_ph2b, 2,0,0.037253986
Sop783_ph2b, 2,0,7.900553194
Sop784_ph2b, 2,0,13.72201344
Sop785_ph2b, 2,10.21318023,11.79819204
Sop786_ph2b, 2,0.333776387,17.23310218
Sop787_ph2b, 2,0.333776387,13.72201344
Sop788_ph2b, 2,0.333776387,2.130903346
Sop789_ph2b, 2,0.333776387,1.072059697
Sop790_ph2b, 2,0,63.4111439
Sop791_ph2b, 2,0,1.238447777
Sop792_ph2b, 2,0,3.096119443
Sop1065_ph2b, 2,0,5.573014997
Sop1057_ph2b, 2,0,1.468638808
Sop793_ph2b, 2,0,6.338643118
Sop794_ph2b, 2,0,12.70424925
Sop795_ph2b, 2,0,7.532281577
Sop796_ph2b, 2,0.028494995,13.23504299
Sop797_ph2b, 2,0,9.123930725
Sop798_ph2b, 2,0,18.24786145
Sop799_ph2b, 2,0,27.37179217
Sop800_ph2b, 2,0,36.4957229
Sop801_ph2b, 2,0,238.7562573
Sop802_ph2b, 2,1.300486759,5.464190132
Sop803_ph2b, 2,0,3.546383744
Sop804_ph2b, 2,0.038282596,1.850901519
Sop806_ph2b, 2,0,380.113
Sop807_ph2b, 2,0.109477985,366.6952594
Sop812_ph2b, 2,0.54194028,-1.310801942
Sop813_ph2b, 2,0.54194028,-9.64385644
Sop814_ph2b, 2,0,479.7681241
Sop1059_ph2b, 2,0,0
Sop815_ph2b, 2,0.450503969,814.4024662
Sop816_ph2b, 2,0,567.8712365
Sop817_ph2b, 2,0,1.240300518
Sop818_ph2b, 2,0,0.620150259
Sop819_ph2b, 2,0,688.6657072
Sop820_ph2b, 2,0,694.3862732
Sop821_ph2b, 2,0.380365948,215.1014219
Sop809_ph2b, 2,0,0.271904635
Sop808_ph2b, 2,0,0.475833112
Sop2001_ph2b, 2,0,0
Sop3002_ph2b, 2,0,0
Sop3003_ph2b, 2,0,3.31
Sop3004_ph2b, 2,0,0.1
Sop3005_ph2b, 2,0,4.998398789
Sop3006_ph2b, 2,0,0
Sop3007_ph2b, 2,0.452821761,33.26362262
Sop865_ph2b, 2,1.154695491,84.82223769
Sop1121_ph2b, 2,1.069063654,117.3116119
Sop3008_ph2b, 2,0.071445211,4.697425342
Sop1110_ph2b, 2,1.536072041,100.9946449
Sop1122_ph2b, 2,1.069063654,100.7687891
Sop3009_ph2b, 2,0.139784109,7.401531472
Sop1111_ph2b, 2,1.467733143,77.71608046
Sop3010_ph2b, 2,1.069063654,80.19373188
Sop3011_ph2b, 2,0.376660685,-128.5727431
Sop1109_ph2b, 2,1.318312397,-450.0046009
Sop1124_ph2b, 2,1.293218858,-583.2170661
Sop3012_ph2b, 2,0.125376877,-49.45486551
Sop868_ph2b, 2,1.316457207,-519.2760878
Sop1123_ph2b, 2,1.293218858,-573.3712744
Sop900_ph2b, 2,1.626960433,15.88228797
Sop3013_ph2b, 2,1.390466537,4.430723066
Sop3014_ph2b, 2,49.5712553,-224.2
Sop1107_ph2b, 2,446.1412977,-2017.8
Sop1118_ph2b, 2,495.2264379,-2246.643558
Sop3015_ph2b, 2,22.58010183,-268.9
Sop1106_ph2b, 2,203.2209165,-2420.1
Sop1117_ph2b, 2,225.3451986,-2694.149141
Sop3016_ph2b, 2,257.7252149,-2636.626784
Sop1119_ph2b, 2,100.6641961,-572.8
Sop1108_ph2b, 2,402.6567844,-2291.2
Sop3017_ph2b, 2,500.5292877,-2868.542162
Sop1116_ph2b, 2,46.72888426,-662.2
Sop1105_ph2b, 2,186.9155371,-2648.8
Sop3018_ph2b, 2,233.1800523,-3315.912596
Sop3019_ph2b, 2,23.39795278,-539.9927659
Sop1094_ph2b, 2,97.10150406,-2240.969978
Sop3020_ph2b, 2,24.33732142,-781.3675681
Sop1093_ph2b, 2,65.71076784,-2109.692434
Sop3021_ph2b, 2,23.12269393,-331.0706323
Sop1091_ph2b, 2,156.078184,-2234.726768
Sop3022_ph2b, 2,30.33242694,-214.0918964
Sop1092_ph2b, 2,288.1580559,-2033.873016
Sop905_ph2b, 2,223.7692208,-1074.807057
Sop3023_ph2b, 2,34.71375558,-141.9500353
Sop1096_ph2b, 2,227.375099,-929.7727314
Sop3024_ph2b, 2,28.67027124,-522.0570921
Sop1166_ph2b, 2,118.9816257,-2166.536932
Sop3025_ph2b, 2,35.3605282,-145.8126213
Sop1169_ph2b, 2,484.4392365,-1997.632912
Sop3026_ph2b, 2,28.00486944,-171.3219458
Sop3027_ph2b, 2,324.8564855,-1987.334571
Sop3028_ph2b, 2,26.64587513,-226.302196
Sop1165_ph2b, 2,253.1358137,-2149.870862
Sop3029_ph2b, 2,27.65950775,-799.4303324
Sop3030_ph2b, 2,74.68067093,-2158.461897
Sop1100_ph2b, 2,120.4893134,-2783.835981
Sop1099_ph2b, 2,90.01833442,-2894.437403
Sop1098_ph2b, 2,178.8470313,-2569.542731
Sop1097_ph2b, 2,318.1318987,-2251.710841
Sop906_ph2b, 2,223.661958,-1074.807057
Sop903_ph2b, 2,261.951236,-1074.807057
Sop1168_ph2b, 2,147.5843018,-2692.232967
Sop915_ph2b, 2,147.5832273,-2694.661771
Sop1095_ph2b, 2,102.2757524,-2963.959976
Sop908_ph2b, 2,523.9261663,-2149.614113
Sop1102_ph2b, 2,0.352814693,-2.158
Sop910_ph2b, 2,279.9601101,-2382.341039
Sop3031_ph2b, 2,90.12016565,-2882.075316
Sop892_ph2b, 2,102.3417738,-2949.742109
Sop1104_ph2b, 2,0,0
Sop1103_ph2b, 2,0.030739027,0.207710524
Sop880_ph2b, 2,0,0
Sop1072_ph2b, 2,12.05318758,17.00180337
Sop1074_ph2b, 2,10.87993374,507.9889248
Sop857_ph2b, 2,16.77572466,10.07596754
Sop1073_ph2b, 2,15.14278042,503.1960044
Sop848_ph2b, 2,11.59834383,517.0999568
Sop1068_ph2b, 2,8.657474341,512.781417
Sop847_ph2b, 2,7.866372209,407.4813423
Sop1067_ph2b, 2,5.952830296,405.811427
Sop1900_ph2b, 2,24.94513773,22.38530354
Sop1069_ph2b, 2,25.56066605,515.7443276
Sop851_ph2b, 2,24.94513773,58.1956423
Sop1071_ph2b, 2,25.56066605,537.8407567
Sop849_ph2b, 2,24.94513773,38.2830407
Sop1070_ph2b, 2,25.56066605,531.2994566
Sop1075_ph2b, 2,13.24474261,32.11125902
Sop1078_ph2b, 2,12.42504716,16.95923367
Sop1077_ph2b, 2,13.24474261,86.68777978
Sop1080_ph2b, 2,12.42504716,37.89965974
Sop1076_ph2b, 2,13.24474261,58.73047515
Sop1079_ph2b, 2,12.42504716,26.65827887
Sop1082_ph2b, 2,1.044714895,0.510202609
Sop1087_ph2b, 2,1.825215003,0.021562751
Sop877_ph2b, 2,0.510850108,4.200386735
Sop1086_ph2b, 2,1.584519339,3.001279332
Sop886_ph2b, 2,1.273514104,0.842620094
Sop1089_ph2b, 2,3.417206123,2.725466314
Sop1081_ph2b, 2,0.395432894,2.68367015
Sop825_ph2b, 2,2.19114043,0.83229035
Sop1085_ph2b, 2,4.788634269,3.924814561
Sop829_ph2b, 2,0.184755368,0.787134201
Sop823_ph2b, 2,4.942362428,0.611933807
Sop888_ph2b, 2,2.034631678,0.951492356
Sop887_ph2b, 2,2.48338888,2.1300385
Sop1084_ph2b, 2,0.661262196,1.22255687
Sop830_ph2b, 2,0.69909502,0.773715656
Sop1088_ph2b, 2,0,1.218894398
Sop833_ph2b, 2,4.828319782,4.057858437
Sop827_ph2b, 2,3.4027952,0.731398279
Sop855_ph2b, 2,8.527089104,2.589567549
Sop1083_ph2b, 2,2.301706776,2.121515037
Sop853_ph2b, 2,0.895302486,0.737998845
Sop875_ph2b, 2,0.676757903,1.376924363
Sop828_ph2b, 2,2.120288067,0.729459135
Sop874_ph2b, 2,0.389919263,1.283502044
Sop826_ph2b, 2,0.82660948,1.190246086
Sop856_ph2b, 2,0.827503287,0.990084377
Sop845_ph2b, 2,3.348393954,6.859712598
Sop844_ph2b, 2,12.75769232,17.69602667
Sop842_ph2b, 2,12.75769232,47.02196702
Sop843_ph2b, 2,12.75769232,30.845711
Sop1090_ph2b, 2,15.35705346,442.0375255
Sop889_ph2b, 2,1.382133626,1.09563219
Sop3032_ph2b, 2,19.00594552,26.26862914
Sop1112_ph2b, 2,0.206832901,1.003618715
Sop864_ph2b, 2,0,0
Sop1170_ph2b, 2,0.996605988,2.121076812
Sop840_ph2b, 2,2.745224938,3.202614752
Sop873_ph2b, 2,0.172196936,3.365852183
Sop822_ph2b, 2,0.376912377,2.468999157
Sop837_ph2b, 2,8.250738983,2.754052917
Sop839_ph2b, 2,0.252264788,2.973005692
Sop838_ph2b, 2,3.367941045,3.226368017
Sop3033_ph2b, 2,5.257375666,2.758273999
Sop3034_ph2b, 2,6.308850799,3.309928799
Sop3035_ph2b, 2,8.598697299,4.413238399
Sop836_ph2b, 2,21.33951829,10.4814412
Sop835_ph2b, 2,3.577660715,2.112902991
Sop1066_ph2b, 2,4.684428938,0.431587513
Sop883_ph2b, 2,0.142386752,3.797049506
Sop3036_ph2b, 2,0,47.55835792
Sop3037_ph2b, 2,0,15.85278597
Sop3040_ph2b, 2,0,0
Sop3041_ph2b, 2,0,0
Sop3042_ph2b, 2,0,0
Sop3043_ph2b, 2,0,0
Sop3044_ph2b, 2,0,0
Sop3045_ph2b, 2,0,0
Sop3046_ph2b, 2,0,0
WEF410_ph2b, 2,0,0
WEF411_ph2b, 2,0,0
WEF412_ph2b, 2,0,0
WEF393_ph2b, 2,0,0
WEF394_ph2b, 2,0,0
WEF395_ph2b, 2,0,0
WEF405_ph2b, 2,0,0
WEF406_ph2b, 2,0,0
WEF407_ph2b, 2,0,0
WEF413_ph2b, 2,0,0
WEF409_ph2b, 2,0,0
WEF408_ph2b, 2,0,0
WEF414_ph2b, 2,0,0
WEF415_ph2b, 2,0,0
WEF416_ph2b, 2,0,0
WEF398_ph2b, 2,0,0
WEF397_ph2b, 2,0,0
WEF396_ph2b, 2,0,0
WEF399_ph2b, 2,0,0
WEF400_ph2b, 2,0,0
WEF401_ph2b, 2,0,0
WEF402_ph2b, 2,0,0
WEF403_ph2b, 2,0,0
WEF404_ph2b, 2,0,0
WEF417_ph2b, 2,0,0
WEF418_ph2b, 2,0,0
WEF419_ph2b, 2,0,0
MET299_ph2b, 2,0.12,0.16
MET300_ph2b, 2,0.12,0.16
MET301_ph2b, 2,0.12,0.16
MET314_ph2b, 2,6.89,0.76
MET311_ph2b, 2,5.48,0.6
MET308_ph2b, 2,4.05,0.45
MET313_ph2b, 2,6.89,0.76
MET310_ph2b, 2,5.48,0.6
MET306_ph2b, 2,4.05,0.45
MET302_ph2b, 2,0.17,0.76
MET303_ph2b, 2,0.14,0.6
MET298_ph2b, 2,0.1,0.45
MET315_ph2b, 2,6.89,0.76
MET312_ph2b, 2,5.48,0.6
MET309_ph2b, 2,4.05,0.45
MET307_ph2b, 2,7.79,0.83
MET305_ph2b, 2,6.91,0.72
MET304_ph2b, 2,7.19,0.72
WEF1307_ph2b, 2,0,0
WEF1311_ph2b, 2,0,0
WEF1309_ph2b, 2,0,0
WEF1310_ph2b, 2,0,0
WEF1312_ph2b, 2,0,0
WEF1313_ph2b, 2,0,0
WEF1314_ph2b, 2,0,0
WEF1315_ph2b, 2,0,0
WEF1316_ph2b, 2,0,0
WEF1317_ph2b, 2,0,0
WEF1318_ph2b, 2,0,0
WEF1319_ph2b, 2,0,0
WEF1320_ph2b, 2,0,0
WEF1321_ph2b, 2,0,0
WEF1322_ph2b, 2,0,0
WEF1323_ph2b, 2,0,0
WEF1324_ph2b, 2,0,0
WEF1325_ph2b, 2,0,0
WEF1326_ph2b, 2,0,0
WEF1327_ph2b, 2,0,0
WEF1328_ph2b, 2,0,0
WEF1329_ph2b, 2,0,0
WEF1330_ph2b, 2,0,0
WEF1331_ph2b, 2,0,0
WEF1332_ph2b, 2,0,0
WEF1333_ph2b, 2,0,0
WEF1334_ph2b, 2,0,0
WEF1335_ph2b, 2,0,0
WEF1336_ph2b, 2,0,0
WEF1337_ph2b, 2,0,0
LEA1166_ph2b, 2,0,0
LEA1167_ph2b, 2,1.265237529,0
LEA1168_ph2b, 2,5.082027716,0
LEA1169_ph2b, 2,12.71565654,0
LEA1170_ph2b, 2,0,0
LEA1181_ph2b, 2,0,0
LEA1182_ph2b, 2,0,0
LEA1183_ph2b, 2,1.412829192,0
LEA1184_ph2b, 2,5.651413676,0
LEA1185_ph2b, 2,14.14956334,0
LEA1016_ph2b, 2,0,0
LEA1017_ph2b, 2,0,0
LEA1018_ph2b, 2,0,0
LEA1019_ph2b, 2,1.307392731,0
LEA1020_ph2b, 2,5.250745435,0
LEA1021_ph2b, 2,13.11627633,0
LEA1022_ph2b, 2,0,0
LEA1024_ph2b, 2,0,0
LEA1025_ph2b, 2,5.651413676,0
LEA1026_ph2b, 2,14.14956334,0
LEA1027_ph2b, 2,0,0
LEA1028_ph2b, 2,0,0
LEA1029_ph2b, 2,0,0
LEA1404_ph2b, 2,1.370673989,0
LEA1030_ph2b, 2,5.461618356,0
LEA1031_ph2b, 2,13.64345864,0
LEA1032_ph2b, 2,0,0
LEA1034_ph2b, 2,0,0
LEA1035_ph2b, 2,1.328518787,0
LEA1036_ph2b, 2,5.271823036,0
LEA1037_ph2b, 2,13.17955759,0
LEA1038_ph2b, 2,0,0
MET1208_ph2b, 2,0,0
MET1145_ph2b, 2,0,0
MET1209_ph2b, 2,0,0
MET1210_ph2b, 2,0,0
MET1146_ph2b, 2,0,0
MET1211_ph2b, 2,0,0
MET1212_ph2b, 2,0,0
MET1213_ph2b, 2,0,0
MET1214_ph2b, 2,0,0
MET1215_ph2b, 2,0,0
MET1216_ph2b, 2,0,0
MET1217_ph2b, 2,0,0
MET1218_ph2b, 2,0,0
MET1147_ph2b, 2,0,0
MET1219_ph2b, 2,0,0
MET1220_ph2b, 2,0,0
MET1221_ph2b, 2,0,0
MET1222_ph2b, 2,0,0
MET1223_ph2b, 2,0,0
MET1224_ph2b, 2,0,0
MET1225_ph2b, 2,0,0
MET1226_ph2b, 2,0,0
MET1227_ph2b, 2,0,0
MET1228_ph2b, 2,0,0
LEA1040_ph2b, 2,0,0
LEA1042_ph2b, 2,0.442823444,0
LEA1044_ph2b, 2,1.75026463,0
LEA1046_ph2b, 2,4.386176148,0
LEA1048_ph2b, 2,0,0
LEA1050_ph2b, 2,0,0
LEA3000_ph2b, 2,12.71565654,0
LEA3001_ph2b, 2,14.14956334,0
LEA3002_ph2b, 2,13.11627633,0
LEA3003_ph2b, 2,14.14956334,0
LEA3004_ph2b, 2,13.64345864,0
LEA3005_ph2b, 2,13.17955759,0
LEA3006_ph2b, 2,4.386176148,0
WEF1300_ph2b, 2,0,0
WEF1415_ph2b, 2,0,0
WEF1303_ph2b, 2,0,0
WEF1416_ph2b, 2,0,0
WEF1304_ph2b, 2,0,0
WEF1417_ph2b, 2,0,0
WEF1305_ph2b, 2,0,0
WEF1418_ph2b, 2,0,0
WEF1306_ph2b, 2,0,0
WEF1419_ph2b, 2,0,0
WEF1296_ph2b, 2,0,0
WEF1420_ph2b, 2,0,0
WEF1302_ph2b, 2,0,0
WEF1421_ph2b, 2,0,0
WEF1301_ph2b, 2,0,0
WEF1422_ph2b, 2,0,0
WEF1299_ph2b, 2,0,0
WEF1423_ph2b, 2,0,0
WEF1298_ph2b, 2,0,0
WEF1424_ph2b, 2,0,0
WEF1297_ph2b, 2,0,0
WEF1425_ph2b, 2,0,0
LEA1000_ph2b, 2,0.56,0.63
LEA1002_ph2b, 2,0.65,0.74
LEA1001_ph2b, 2,0.6,0.68
LEA1003_ph2b, 2,0.71,0.81
LEA1004_ph2b, 2,0.78,0.89
LEA1005_ph2b, 2,0.87,0.99
LEA1006_ph2b, 2,0.32,0.71
LEA1007_ph2b, 2,0.4,0.89
LEA1008_ph2b, 2,0.35,0.79
LEA1009_ph2b, 2,0.45,1.01
LEA1010_ph2b, 2,0.53,1.17
LEA1011_ph2b, 2,0.63,1.4
MET1148_ph2b, 2,0,0
MET1152_ph2b, 2,0,0
MET1149_ph2b, 2,0,0
MET1150_ph2b, 2,0,0
MET1151_ph2b, 2,0,0
MET1153_ph2b, 2,0,0
MET1230_ph2b, 2,0,0
MET1231_ph2b, 2,0,0
MET1232_ph2b, 2,0,0
MET1233_ph2b, 2,0,0
MET1234_ph2b, 2,0,0
MET1235_ph2b, 2,0,0
MET_3000ph2b, 2,0,0
MET_3001ph2b, 2,0,0
WEF434_ph2b, 2,0,0
WEF1338_ph2b, 2,0,0
WEF440_ph2b, 2,0,0
WEF1339_ph2b, 2,0,0
WEF1340_ph2b, 2,0,0
WEF1342_ph2b, 2,0,0
WEF1343_ph2b, 2,0,0
WEF1344_ph2b, 2,0,0
WEF1345_ph2b, 2,0,0
WEF443_ph2b, 2,0,0
WEF1346_ph2b, 2,0,0
WEF449_ph2b, 2,0,0
WEF1347_ph2b, 2,0,0
WEF1348_ph2b, 2,0,0
WEF1350_ph2b, 2,0,0
WEF1351_ph2b, 2,0,0
WEF1352_ph2b, 2,0,0
WEF1353_ph2b, 2,0,0
WEF452_ph2b, 2,0,0
WEF1354_ph2b, 2,0,0
WEF457_ph2b, 2,0,0
WEF1355_ph2b, 2,0,0
WEF1356_ph2b, 2,0,0
WEF1358_ph2b, 2,0,0
WEF1359_ph2b, 2,0,0
WEF1360_ph2b, 2,0,0
WEF1361_ph2b, 2,0,0
WEF461_ph2b, 2,0,0
WEF1362_ph2b, 2,0,0
WEF466_ph2b, 2,0,0
WEF1363_ph2b, 2,0,0
WEF1364_ph2b, 2,0,0
WEF1366_ph2b, 2,0,0
WEF1367_ph2b, 2,0,0
WEF1368_ph2b, 2,0,0
WEF1369_ph2b, 2,0,0
WEF470_ph2b, 2,0,0
WEF1370_ph2b, 2,0,0
WEF476_ph2b, 2,0,0
WEF1371_ph2b, 2,0,0
WEF1372_ph2b, 2,0,0
WEF1374_ph2b, 2,0,0
WEF1375_ph2b, 2,0,0
WEF1376_ph2b, 2,0,0
WEF1377_ph2b, 2,0,0
WEF479_ph2b, 2,0,0
WEF1378_ph2b, 2,0,0
WEF484_ph2b, 2,0,0
WEF1379_ph2b, 2,0,0
WEF1380_ph2b, 2,0,0
WEF1382_ph2b, 2,0,0
WEF1383_ph2b, 2,0,0
WEF1384_ph2b, 2,0,0
WEF1385_ph2b, 2,0,0
WEF488_ph2b, 2,0,0
WEF1386_ph2b, 2,0,0
WEF493_ph2b, 2,0,0
WEF1387_ph2b, 2,0,0
WEF1388_ph2b, 2,0,0
WEF1390_ph2b, 2,0,0
WEF1391_ph2b, 2,0,0
WEF1392_ph2b, 2,0,0
WEF1393_ph2b, 2,0,0
WEF497_ph2b, 2,0,0
WEF1394_ph2b, 2,0,0
WEF503_ph2b, 2,0,0
WEF1395_ph2b, 2,0,0
WEF1396_ph2b, 2,0,0
WEF1398_ph2b, 2,0,0
WEF1399_ph2b, 2,0,0
WEF1400_ph2b, 2,0,0
WEF1401_ph2b, 2,0,0
LEA1071_ph2b, 2,0,0
LEA1072_ph2b, 2,0,0
LEA1073_ph2b, 2,0,0
LEA1074_ph2b, 2,0,0
LEA1075_ph2b, 2,0,0
LEA1076_ph2b, 2,0,0
LEA1077_ph2b, 2,0,0
LEA1078_ph2b, 2,0,0
LEA1079_ph2b, 2,0,0
LEA1080_ph2b, 2,0,0
LEA1081_ph2b, 2,0,0
LEA1082_ph2b, 2,0,0
LEA1083_ph2b, 2,0,0
LEA1084_ph2b, 2,0,0
LEA1085_ph2b, 2,0,0
LEA1086_ph2b, 2,0,0
LEA1087_ph2b, 2,0,0
LEA1088_ph2b, 2,0,0
LEA1089_ph2b, 2,0,0
LEA1090_ph2b, 2,0,0
LEA1091_ph2b, 2,0,0
LEA1092_ph2b, 2,0,0
LEA1093_ph2b, 2,0,0
LEA1094_ph2b, 2,0,0
LEA1095_ph2b, 2,0,0
LEA1096_ph2b, 2,0,0
LEA1097_ph2b, 2,0,0
LEA1098_ph2b, 2,0,0
LEA1099_ph2b, 2,0,0
LEA1100_ph2b, 2,0,0
LEA1101_ph2b, 2,0,0
LEA1102_ph2b, 2,0,0
LEA1103_ph2b, 2,0,0
LEA1104_ph2b, 2,0,0
LEA1105_ph2b, 2,0,0
LEA1106_ph2b, 2,0,0
LEA1107_ph2b, 2,0,0
LEA1108_ph2b, 2,0,0
LEA1109_ph2b, 2,0,0
LEA1110_ph2b, 2,0,0
LEA1111_ph2b, 2,0,0
LEA1112_ph2b, 2,0,0
LEA1113_ph2b, 2,0,0
LEA1114_ph2b, 2,0,0
LEA1115_ph2b, 2,0,0
LEA1116_ph2b, 2,0,0
LEA1117_ph2b, 2,0,0
LEA1118_ph2b, 2,0,0
LEA1145_ph2b, 2,0,0
LEA1146_ph2b, 2,0,0
LEA1147_ph2b, 2,0,0
LEA1148_ph2b, 2,0,0
LEA1149_ph2b, 2,0,0
LEA1150_ph2b, 2,0,0
LEA053_ph2b, 2,0,0
LEA049_ph2b, 2,0,0
LEA050_ph2b, 2,0,0
LEA051_ph2b, 2,0,0
LEA052_ph2b, 2,0,0
WEF1414_ph2b, 2,0,0
WEF1413_ph2b, 2,0,0
WEF1412_ph2b, 2,0,0
WEF1411_ph2b, 2,0,0
LEA054_ph2b, 2,0,0
LEA055_ph2b, 2,0,0
LEA056_ph2b, 2,0,0
LEA057_ph2b, 2,0,0
LEA058_ph2b, 2,0,0
LEA059_ph2b, 2,0,0
LEA1151_ph2b, 2,0,0
WEF1410_ph2b, 2,0,0
LEA109_ph2b, 2,0,0
LEA110_ph2b, 2,0,0
LEA111_ph2b, 2,0,0
LEA112_ph2b, 2,0,0
LEA113_ph2b, 2,0,0
WEF1409_ph2b, 2,0,0
WEF1408_ph2b, 2,0,0
WEF1407_ph2b, 2,0,0
LEA138_ph2b, 2,0,0
LEA139_ph2b, 2,0,0
LEA140_ph2b, 2,0,0
LEA141_ph2b, 2,0,0
LEA142_ph2b, 2,0,0
WEF1406_ph2b, 2,0,0
LEA190_ph2b, 2,1.4067,-0.005967734
LEA191_ph2b, 2,1.4067,-0.008204161
LEA192_ph2b, 2,1.4067,-0.011987628
LEA193_ph2b, 2,1.4067,-0.019172629
LEA194_ph2b, 2,1.4068,-0.035581596
WEF573_ph2b, 2,0,0
WEF568_ph2b, 2,0,0
WEF570_ph2b, 2,0,0
LEA1152_ph2b, 2,0,0
LEA1153_ph2b, 2,0,0
LEA1154_ph2b, 2,0,0
LEA1155_ph2b, 2,0,0
LEA1156_ph2b, 2,0,0
LEA1157_ph2b, 2,0,0
LEA1158_ph2b, 2,0,0
LEA1159_ph2b, 2,0,0
LEA1160_ph2b, 2,0,0
LEA1161_ph2b, 2,0,0
LEA1162_ph2b, 2,0,0
WEF589_ph2b, 2,0,0
WEF590_ph2b, 2,0,0
LEA1163_ph2b, 2,0,0
LEA1164_ph2b, 2,0,0
LEA1165_ph2b, 2,0,0
LEA1186_ph2b, 2,0,0
WEF1405_ph2b, 2,0,0
LEA278_ph2b, 2,0,0
LEA279_ph2b, 2,0,0
LEA280_ph2b, 2,0,0
LEA281_ph2b, 2,0,0
LEA282_ph2b, 2,0,0
