SR1, 2000-01-01, 1, 150.0 
SR1, 2000-02-01, 1, 155.0 
SR1, 2000-03-01, 1, 160.0 
SR1, 2000-04-01, 1, 165.0 
SR1, 2000-05-01, 1, 170.0 
SR1, 2000-06-01, 1, 175.0 
SR1, 2000-07-01, 1, 170.0 
SR1, 2000-08-01, 1, 165.0 
SR1, 2000-09-01, 1, 160.0 
SR1, 2000-10-01, 1, 155.0 
SR1, 2000-11-01, 1, 150.0 
SR1, 2000-12-01, 1, 145.0 
SR1, 2001-01-01, 1, 150.0 
SR1, 2001-02-01, 1, 169.0 
SR1, 2001-03-01, 1, 177.0 
SR1, 2001-04-01, 1, 185.0 
SR1, 2001-05-01, 1, 172.0 
SR1, 2001-06-01, 1, 189.0 
SR1, 2001-07-01, 1, 189.0 
SR1, 2001-08-01, 1, 134.0 
SR1, 2001-09-01, 1, 191.0 
SR1, 2001-10-01, 1, 128.0 
SR1, 2001-11-01, 1, 153.0 
SR1, 2001-12-01, 1, 157.0 
