Ag1, 2000-01-01, 1, 24.0         
Ag1, 2000-02-01, 1, 28.0         
Ag1, 2000-03-01, 1, 18.0         
Ag1, 2000-04-01, 1, 16.0         
Ag1, 2000-05-01, 1, 11.0         
Ag1, 2000-06-01, 1, 9.0          
Ag1, 2000-07-01, 1, 7.0          
Ag1, 2000-08-01, 1, 5.0          
Ag1, 2000-09-01, 1, 9.0          
Ag1, 2000-10-01, 1, 13.0         
Ag1, 2000-11-01, 1, 23.0         
Ag1, 2000-12-01, 1, 27.0         
Ag1, 2001-01-01, 1, 15.5         
Ag1, 2001-02-01, 1, 40.7999992371
Ag1, 2001-03-01, 1, 25.0         
Ag1, 2001-04-01, 1, 19.6000003815
Ag1, 2001-05-01, 1, 6.40000009537
Ag1, 2001-06-01, 1, 9.69999980927
Ag1, 2001-07-01, 1, 4.69999980927
Ag1, 2001-08-01, 1, 3.29999995232
Ag1, 2001-09-01, 1, 10.6999998093
Ag1, 2001-10-01, 1, 15.5         
Ag1, 2001-11-01, 1, 12.5         
Ag1, 2001-12-01, 1, 36.9000015259
