,,,DYAA,DYCP,MDO,NYAA
ExDO01b,01/04/2016 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2017 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2018 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2019 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2020 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2021 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2022 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2023 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2024 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2025 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2026 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2027 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2028 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2029 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2030 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2031 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2032 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2033 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2034 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2035 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2036 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2037 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2038 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01b,01/04/2039 00:00:00,4,0.13,2.44,1.52,1.52
ExDO01c,01/04/2011 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2012 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2013 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2014 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2015 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2016 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2017 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2018 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2019 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2020 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2021 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2022 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2023 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2024 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2025 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2026 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2027 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2028 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2029 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2030 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2031 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2032 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2033 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2034 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2035 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2036 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2037 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2038 00:00:00,4,1.18,6.54,4.59,4.59
ExDO01c,01/04/2039 00:00:00,4,1.18,6.54,4.59,4.59
ExDO02,01/04/2011 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2012 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2013 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2014 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2015 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2016 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2017 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2018 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2019 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2020 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2021 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2022 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2023 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2024 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2025 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2026 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2027 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2028 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2029 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2030 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2031 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2032 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2033 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2034 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2035 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2036 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2037 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2038 00:00:00,4,0.49,2.34,1.93,1.93
ExDO02,01/04/2039 00:00:00,4,0.49,2.34,1.93,1.93
ExDO03,01/04/2011 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2012 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2013 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2014 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2015 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2016 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2017 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2018 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2019 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2020 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2021 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2022 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2023 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2024 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2025 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2026 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2027 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2028 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2029 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2030 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2031 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2032 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2033 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2034 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2035 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2036 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2037 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2038 00:00:00,4,0.44,2.30,2.34,2.34
ExDO03,01/04/2039 00:00:00,4,0.44,2.30,2.34,2.34
ExDO06a,01/04/2011 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2012 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2013 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2014 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2015 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2016 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2017 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2018 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2019 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2020 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2021 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2022 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2023 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2024 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2025 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2026 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2027 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2028 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2029 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2030 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2031 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2032 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2033 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2034 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2035 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2036 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2037 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2038 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06a,01/04/2039 00:00:00,4,0.50,5.18,3.63,3.63
ExDO06b,01/04/2011 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2012 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2013 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2014 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2015 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2016 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2017 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2018 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2019 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2020 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2021 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2022 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2023 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2024 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2025 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2026 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2027 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2028 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2029 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2030 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2031 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2032 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2033 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2034 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2035 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2036 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2037 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2038 00:00:00,4,0.60,4.39,3.07,3.07
ExDO06b,01/04/2039 00:00:00,4,0.60,4.39,3.07,3.07
ExDO07,01/04/2011 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2012 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2013 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2014 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2015 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2016 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2017 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2018 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2019 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2020 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2021 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2022 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2023 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2024 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2025 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2026 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2027 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2028 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2029 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2030 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2031 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2032 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2033 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2034 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2035 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2036 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2037 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2038 00:00:00,4,0.34,3.94,1.62,1.62
ExDO07,01/04/2039 00:00:00,4,0.34,3.94,1.62,1.62
ExDO12,01/04/2011 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2012 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2013 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2014 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2015 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2016 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2017 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2018 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2019 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2020 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2021 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2022 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2023 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2024 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2025 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2026 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2027 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2028 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2029 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2030 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2031 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2032 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2033 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2034 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2035 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2036 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2037 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2038 00:00:00,4,1.20,5.90,4.06,4.06
ExDO12,01/04/2039 00:00:00,4,1.20,5.90,4.06,4.06
ExDO17,01/04/2011 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2012 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2013 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2014 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2015 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2016 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2017 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2018 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2019 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2020 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2021 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2022 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2023 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2024 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2025 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2026 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2027 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2028 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2029 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2030 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2031 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2032 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2033 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2034 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2035 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2036 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2037 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2038 00:00:00,4,0.61,4.64,3.62,3.62
ExDO17,01/04/2039 00:00:00,4,0.61,4.64,3.62,3.62
ExDO20,01/04/2011 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2012 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2013 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2014 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2015 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2016 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2017 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2018 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2019 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2020 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2021 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2022 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2023 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2024 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2025 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2026 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2027 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2028 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2029 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2030 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2031 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2032 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2033 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2034 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2035 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2036 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2037 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2038 00:00:00,4,7.70,4.60,10.80,9.30
ExDO20,01/04/2039 00:00:00,4,7.70,4.60,10.80,9.30
ExDO27,01/04/2011 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2012 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2013 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2014 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2015 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2016 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2017 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2018 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2019 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2020 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2021 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2022 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2023 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2024 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2025 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2026 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2027 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2028 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2029 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2030 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2031 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2032 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2033 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2034 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2035 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2036 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2037 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2038 00:00:00,4,6.23,10.01,7.25,7.25
ExDO27,01/04/2039 00:00:00,4,6.23,10.01,7.25,7.25
ExDO28,01/04/2011 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2012 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2013 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2014 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2015 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2016 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2017 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2018 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2019 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2020 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2021 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2022 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2023 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2024 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2025 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2026 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2027 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2028 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2029 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2030 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2031 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2032 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2033 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2034 00:00:00,4,0.43,6.34,2.61,2.61
ExDO28,01/04/2035 00:00:00,4,0.43,6.34,2.61,2.61
